23.601999,1200
23.602,7500
23.651999,7500
23.652,1200
23.701999,1200
23.702,7500
23.751999,7500
23.752,1200
23.801999,1200
23.802,7500
23.851999,7500
23.852,1200
23.901999,1200
23.902,7500
23.951999,7500
23.952,1200
24.001999,1200
24.002,7500
24.051999,7500
24.052,1200
24.101999,1200
24.102,7500
24.151999,7500
24.152,1200
24.201999,1200
24.202,7500
24.251999,7500
24.252,1200
24.301999,1200
24.302,7500
24.351999,7500
24.352,1200
24.401999,1200
24.402,7500
24.451999,7500
24.452,1200
24.501999,1200
24.502,7500
24.551999,7500
24.552,1200
24.601999,1200
24.602,7500
24.651999,7500
24.652,1200
24.701999,1200
24.702,7500
24.751999,7500
24.752,1200
24.801999,1200
24.802,7500
24.851999,7500
24.852,1200
24.901999,1200
24.902,7500
24.951999,7500
24.952,1200
25.001999,1200
25.002,7500
25.051999,7500
25.052,1200
25.101999,1200
25.102,7500
25.151999,7500
25.152,1200
25.201999,1200
25.202,7500
25.251999,7500
25.252,1200
25.301999,1200
25.302,7500
25.351999,7500
25.352,1200
25.401999,1200
25.402,7500
25.451999,7500
25.452,1200
25.501999,1200
25.502,7500
25.551999,7500
25.552,1200
25.601999,1200
25.602,7500
25.651999,7500
25.652,1200
25.701999,1200
25.702,7500
25.751999,7500
25.752,1200
25.801999,1200
25.802,7500
25.851999,7500
25.852,1200
25.901999,1200
25.902,7500
25.951999,7500
25.952,1200
26.001999,1200
26.002,7500
26.051999,7500
26.052,1200
26.101999,1200
26.102,7500
26.151999,7500
26.152,1200
26.201999,1200
26.202,7500
26.251999,7500
26.252,1200
26.301999,1200
26.302,7500
26.351999,7500
26.352,1200
26.401999,1200
26.402,7500
26.451999,7500
26.452,1200
26.501999,1200
26.502,7500
26.551999,7500
26.552,1200
26.601999,1200
26.602,7500
26.651999,7500
26.652,1200
26.701999,1200
26.702,7500
26.751999,7500
26.752,1200
26.801999,1200
26.802,7500
26.851999,7500
26.852,1200
26.901999,1200
26.902,7500
26.951999,7500
26.952,1200
27.001999,1200
27.002,7500
27.051999,7500
27.052,1200
27.101999,1200
27.102,7500
27.151999,7500
27.152,1200
27.201999,1200
27.202,7500
27.251999,7500
27.252,1200
27.301999,1200
27.302,7500
27.351999,7500
27.352,1200
27.401999,1200
27.402,7500
27.451999,7500
27.452,1200
27.501999,1200
27.502,7500
27.551999,7500
27.552,1200
27.601999,1200
27.602,7500
27.651999,7500
27.652,1200
27.701999,1200
27.702,7500
27.751999,7500
27.752,1200
27.801999,1200
27.802,7500
27.851999,7500
27.852,1200
27.901999,1200
27.902,7500
27.951999,7500
27.952,1200
28.001999,1200
28.002,7500
28.051999,7500
28.052,1200
28.101999,1200
28.102,7500
28.151999,7500
28.152,1200
28.201999,1200
28.202,7500
28.251999,7500
28.252,1200
28.301999,1200
28.302,7500
28.351999,7500
28.352,1200
28.401999,1200
28.402,7500
28.451999,7500
28.452,1200
28.501999,1200
28.502,7500
28.551999,7500
28.552,1200
28.601999,1200
28.602,7500
28.651999,7500
28.652,1200
28.701999,1200
28.702,7500
28.751999,7500
28.752,1200
28.801999,1200
28.802,7500
28.851999,7500
28.852,1200
28.901999,1200
28.902,7500
28.951999,7500
28.952,1200
29.001999,1200
29.002,7500
29.051999,7500
29.052,1200
29.101999,1200
29.102,7500
29.151999,7500
29.152,1200
29.201999,1200
29.202,7500
29.251999,7500
29.252,1200
29.301999,1200
29.302,7500
29.351999,7500
29.352,1200
29.401999,1200
29.402,7500
29.451999,7500
29.452,1200
29.501999,1200
29.502,7500
29.551999,7500
29.552,1200
29.601999,1200
29.602,7500
29.651999,7500
29.652,1200
29.701999,1200
29.702,7500
29.751999,7500
29.752,1200
29.801999,1200
29.802,7500
29.851999,7500
29.852,1200
29.901999,1200
